Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:54:2,,
Header Version:,1,,
System Temp hundredths:,3336,,
Detector Temp hundredths:,3166,,
Humidity hundredths:,1224,,
Lamp PD:,3767,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.754502,64701.000000,11387.000000
905.903443,0.653699,80807.000000,17937.000000
909.784033,0.608107,90252.000000,22251.000000
913.660493,0.570163,98832.000000,26591.000000
917.532823,0.565287,108214.000000,29444.000000
921.401023,0.569291,120081.000000,32373.000000
925.265092,0.574275,134618.000000,35878.000000
929.125031,0.575755,152080.000000,40394.000000
932.980840,0.581511,171754.000000,45019.000000
936.832518,0.580068,192235.000000,50555.000000
941.961664,0.568495,218303.000000,58961.000000
945.803705,0.556195,236285.000000,65651.000000
949.641615,0.544869,252581.000000,72033.000000
953.475395,0.533370,268843.000000,78728.000000
957.305045,0.528410,284409.000000,84243.000000
961.130565,0.526763,300415.000000,89322.000000
964.951954,0.527050,315812.000000,93838.000000
968.769213,0.525935,331706.000000,98814.000000
972.582341,0.528551,347597.000000,102926.000000
976.391340,0.530551,362603.000000,106876.000000
981.463579,0.533518,381663.000000,111728.000000
985.262940,0.532992,394207.000000,115540.000000
989.058170,0.532652,405268.000000,118875.000000
992.849270,0.532644,414919.000000,121708.000000
996.636240,0.533171,422744.000000,123853.000000
1000.419080,0.531768,429985.000000,126382.000000
1004.197789,0.531198,435731.000000,128239.000000
1007.972367,0.529112,439787.000000,130056.000000
1011.742816,0.527645,442999.000000,131449.000000
1016.763656,0.526241,446147.000000,132812.000000
1020.524467,0.524301,447570.000000,133832.000000
1024.281147,0.522221,448137.000000,134645.000000
1028.033698,0.520340,447447.000000,135021.000000
1031.782118,0.518923,447066.000000,135347.000000
1035.526408,0.517412,446139.000000,135537.000000
1039.266567,0.516139,445335.000000,135690.000000
1043.002596,0.512336,443993.000000,136471.000000
1046.734495,0.512469,441985.000000,135812.000000
1050.462263,0.510333,439703.000000,135777.000000
1055.426196,0.508694,438747.000000,135994.000000
1059.144327,0.508924,437920.000000,135666.000000
1062.858328,0.507676,436828.000000,135717.000000
1066.568198,0.508258,436218.000000,135346.000000
1070.273938,0.506253,437019.000000,136222.000000
1073.975548,0.507406,437923.000000,136142.000000
1077.673027,0.505278,438436.000000,136971.000000
1081.366376,0.505304,439593.000000,137324.000000
1085.055595,0.504367,441201.000000,138124.000000
1089.968128,0.504000,442941.000000,138786.000000
1093.647709,0.502573,445537.000000,140059.000000
1097.323160,0.501620,448116.000000,141179.000000
1100.994481,0.502672,449422.000000,141248.000000
1104.661671,0.500872,451109.000000,142367.000000
1108.324731,0.500366,453992.000000,143444.000000
1111.983661,0.499436,457203.000000,144768.000000
1115.638460,0.500833,459746.000000,145106.000000
1119.289129,0.499194,461686.000000,146269.000000
1124.150263,0.500775,463762.000000,146393.000000
1127.791294,0.501942,465594.000000,146577.000000
1131.428195,0.502679,467340.000000,146877.000000
1135.060966,0.505450,468769.000000,146389.000000
1138.689607,0.510902,470277.000000,145028.000000
1142.314117,0.515917,471885.000000,143853.000000
1145.934497,0.521423,474025.000000,142685.000000
1149.550746,0.530009,475849.000000,140430.000000
1153.162866,0.536988,477793.000000,138756.000000
1156.770855,0.544518,479500.000000,136858.000000
1161.575081,0.555910,482364.000000,134111.000000
1165.173433,0.564227,485131.000000,132322.000000
1168.767654,0.573061,488511.000000,130561.000000
1172.357745,0.582782,491250.000000,128387.000000
1175.943705,0.591121,494537.000000,126788.000000
1179.525536,0.599232,498615.000000,125468.000000
1183.103235,0.605951,504468.000000,124992.000000
1186.676805,0.615570,510422.000000,123697.000000
1190.246244,0.622779,516637.000000,123142.000000
1194.999071,0.631463,526142.000000,122925.000000
1198.558873,0.636078,533671.000000,123366.000000
1202.114544,0.639636,540939.000000,124026.000000
1205.666086,0.643197,548916.000000,124827.000000
1209.213496,0.645028,558110.000000,126384.000000
1212.756777,0.645050,566953.000000,128380.000000
1216.295927,0.645611,575650.000000,130181.000000
