Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:49:50,,
Header Version:,1,,
System Temp hundredths:,3314,,
Detector Temp hundredths:,3111,,
Humidity hundredths:,1283,,
Lamp PD:,3767,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.259583,64701.000000,35590.000000
905.903443,0.185795,80807.000000,52681.000000
909.784033,0.140052,90252.000000,65374.000000
913.660493,0.109203,98832.000000,76859.000000
917.532823,0.100260,108214.000000,85906.000000
921.401023,0.099553,120081.000000,95482.000000
925.265092,0.105921,134618.000000,105483.000000
929.125031,0.113271,152080.000000,117166.000000
932.980840,0.115714,171754.000000,131581.000000
936.832518,0.111212,192235.000000,148806.000000
941.961664,0.098366,218303.000000,174058.000000
945.803705,0.086089,236285.000000,193797.000000
949.641615,0.075171,252581.000000,212437.000000
953.475395,0.065742,268843.000000,231077.000000
957.305045,0.060387,284409.000000,247489.000000
961.130565,0.056579,300415.000000,263720.000000
964.951954,0.053370,315812.000000,279292.000000
968.769213,0.051914,331706.000000,294333.000000
972.582341,0.050764,347597.000000,309252.000000
976.391340,0.049337,362603.000000,323664.000000
981.463579,0.048260,381663.000000,341523.000000
985.262940,0.046738,394207.000000,353986.000000
989.058170,0.045039,405268.000000,365345.000000
992.849270,0.042890,414919.000000,375901.000000
996.636240,0.040913,422744.000000,384737.000000
1000.419080,0.039692,429985.000000,392429.000000
1004.197789,0.037400,435731.000000,399778.000000
1007.972367,0.036264,439787.000000,404556.000000
1011.742816,0.033973,442999.000000,409666.000000
1016.763656,0.031970,446147.000000,414484.000000
1020.524467,0.031171,447570.000000,416572.000000
1024.281147,0.029685,448137.000000,418529.000000
1028.033698,0.028581,447447.000000,418948.000000
1031.782118,0.028103,447066.000000,419053.000000
1035.526408,0.027398,446139.000000,418863.000000
1039.266567,0.026106,445335.000000,419354.000000
1043.002596,0.025541,443993.000000,418635.000000
1046.734495,0.024543,441985.000000,417700.000000
1050.462263,0.024260,439703.000000,415814.000000
1055.426196,0.024389,438747.000000,414787.000000
1059.144327,0.024298,437920.000000,414092.000000
1062.858328,0.025239,436828.000000,412165.000000
1066.568198,0.025537,436218.000000,411307.000000
1070.273938,0.026175,437019.000000,411458.000000
1073.975548,0.026774,437923.000000,411741.000000
1077.673027,0.026707,438436.000000,412287.000000
1081.366376,0.027167,439593.000000,412937.000000
1085.055595,0.027914,441201.000000,413735.000000
1089.968128,0.028027,442941.000000,415259.000000
1093.647709,0.028303,445537.000000,417427.000000
1097.323160,0.028496,448116.000000,419657.000000
1100.994481,0.028738,449422.000000,420646.000000
1104.661671,0.028310,451109.000000,422641.000000
1108.324731,0.028546,453992.000000,425111.000000
1111.983661,0.028488,457203.000000,428175.000000
1115.638460,0.028137,459746.000000,430904.000000
1119.289129,0.028506,461686.000000,432355.000000
1124.150263,0.027991,463762.000000,434815.000000
1127.791294,0.027949,465594.000000,436575.000000
1131.428195,0.028732,467340.000000,437422.000000
1135.060966,0.029246,468769.000000,438241.000000
1138.689607,0.030788,470277.000000,438092.000000
1142.314117,0.031946,471885.000000,438420.000000
1145.934497,0.034418,474025.000000,437908.000000
1149.550746,0.036648,475849.000000,437342.000000
1153.162866,0.039230,477793.000000,436526.000000
1156.770855,0.042329,479500.000000,434970.000000
1161.575081,0.046528,482364.000000,433358.000000
1165.173433,0.049152,485131.000000,433219.000000
1168.767654,0.052940,488511.000000,432448.000000
1172.357745,0.055717,491250.000000,432101.000000
1175.943705,0.059086,494537.000000,431631.000000
1179.525536,0.061741,498615.000000,432538.000000
1183.103235,0.064949,504468.000000,434395.000000
1186.676805,0.068980,510422.000000,435461.000000
1190.246244,0.073039,516637.000000,436663.000000
1194.999071,0.077214,526142.000000,440442.000000
1198.558873,0.080114,533671.000000,443772.000000
1202.114544,0.082637,540939.000000,447210.000000
1205.666086,0.085138,548916.000000,451199.000000
1209.213496,0.086855,558110.000000,456946.000000
1212.756777,0.088786,566953.000000,462127.000000
1216.295927,0.088735,575650.000000,469271.000000
1219.830947,0.088298,584869.000000,477266.000000
1223.361836,0.086486,595021.000000,487581.000000
1226.888595,0.083801,604954.000000,498794.000000
1231.584516,0.078158,617050.000000,515421.000000
1235.101637,0.074722,626559.000000,527521.000000
1238.614629,0.071545,636932.000000,540192.000000
1242.123490,0.068618,647247.000000,552652.000000
1245.628220,0.065861,655372.000000,563154.000000
1249.128821,0.064190,664642.000000,573321.000000
1252.625291,0.062203,674555.000000,584540.000000
1256.117630,0.060932,684692.000000,595064.000000
1259.605840,0.059191,692978.000000,604684.000000
1264.250361,0.058956,706063.000000,616435.000000
1267.728933,0.058778,716021.000000,625386.000000
1271.203374,0.057927,725552.000000,634953.000000
1274.673686,0.056506,734127.000000,644563.000000
1278.139867,0.056003,742906.000000,653026.000000
1281.601917,0.055391,750480.000000,660614.000000
1285.059838,0.054219,757621.000000,668703.000000
1288.513627,0.053257,764167.000000,675976.000000
1291.963287,0.052631,771928.000000,683826.000000
1296.556408,0.051794,779372.000000,691752.000000
1299.996431,0.050733,783046.000000,696713.000000
1303.432322,0.050366,787236.000000,701033.000000
1306.864084,0.050376,792393.000000,705610.000000
1310.291715,0.050038,796376.000000,709708.000000
1313.715216,0.049810,798307.000000,711804.000000
1317.134587,0.049706,801175.000000,714532.000000
1320.549827,0.050150,804861.000000,717085.000000
1323.960937,0.050932,807833.000000,718438.000000
1327.367917,0.051390,809608.000000,719258.000000
1331.904131,0.052431,811327.000000,719060.000000
1335.301473,0.053674,812775.000000,718284.000000
1338.694685,0.055137,813544.000000,716546.000000
1342.083767,0.056237,812602.000000,713905.000000
1345.468718,0.057884,811826.000000,710525.000000
1348.849539,0.059621,811585.000000,707478.000000
1352.226229,0.061414,810158.000000,703325.000000
1355.598789,0.063438,807876.000000,698083.000000
1358.967219,0.065543,805252.000000,692450.000000
1363.452034,0.068581,804229.000000,686750.000000
