Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:44:48,,
Header Version:,1,,
System Temp hundredths:,3221,,
Detector Temp hundredths:,2986,,
Humidity hundredths:,1408,,
Lamp PD:,3768,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.415427,64701.000000,24859.000000
905.903443,0.293259,80807.000000,41133.000000
909.784033,0.221442,90252.000000,54202.000000
913.660493,0.174644,98832.000000,66108.000000
917.532823,0.159002,108214.000000,75038.000000
921.401023,0.161911,120081.000000,82711.000000
925.265092,0.180069,134618.000000,88927.000000
929.125031,0.194129,152080.000000,97262.000000
932.980840,0.206690,171754.000000,106713.000000
936.832518,0.211858,192235.000000,118025.000000
941.961664,0.204790,218303.000000,136229.000000
945.803705,0.198792,236285.000000,149501.000000
949.641615,0.191000,252581.000000,162705.000000
953.475395,0.187880,268843.000000,174429.000000
957.305045,0.187444,284409.000000,184714.000000
961.130565,0.190870,300415.000000,193576.000000
964.951954,0.193310,315812.000000,202357.000000
968.769213,0.198832,331706.000000,209856.000000
972.582341,0.204394,347597.000000,217111.000000
976.391340,0.208066,362603.000000,224577.000000
981.463579,0.212635,381663.000000,233908.000000
985.262940,0.214683,394207.000000,240459.000000
989.058170,0.215725,405268.000000,246614.000000
992.849270,0.215840,414919.000000,252420.000000
996.636240,0.214592,422744.000000,257920.000000
1000.419080,0.213514,429985.000000,262990.000000
1004.197789,0.212891,435731.000000,266887.000000
1007.972367,0.211808,439787.000000,270044.000000
1011.742816,0.209768,442999.000000,273297.000000
1016.763656,0.208563,446147.000000,276004.000000
1020.524467,0.207501,447570.000000,277562.000000
1024.281147,0.206467,448137.000000,278576.000000
1028.033698,0.205077,447447.000000,279039.000000
1031.782118,0.204371,447066.000000,279255.000000
1035.526408,0.204129,446139.000000,278831.000000
1039.266567,0.202821,445335.000000,279168.000000
1043.002596,0.201616,443993.000000,279100.000000
1046.734495,0.200487,441985.000000,278561.000000
1050.462263,0.198952,439703.000000,278104.000000
1055.426196,0.198757,438747.000000,277624.000000
1059.144327,0.197502,437920.000000,277903.000000
1062.858328,0.197121,436828.000000,277453.000000
1066.568198,0.197100,436218.000000,277079.000000
1070.273938,0.196357,437019.000000,278063.000000
1073.975548,0.196013,437923.000000,278859.000000
1077.673027,0.194650,438436.000000,280063.000000
1081.366376,0.193295,439593.000000,281680.000000
1085.055595,0.192542,441201.000000,283201.000000
1089.968128,0.189834,442941.000000,286096.000000
1093.647709,0.187403,445537.000000,289388.000000
1097.323160,0.185984,448116.000000,292016.000000
1100.994481,0.183796,449422.000000,294346.000000
1104.661671,0.180666,451109.000000,297588.000000
1108.324731,0.178651,453992.000000,300883.000000
1111.983661,0.176730,457203.000000,304354.000000
1115.638460,0.175187,459746.000000,307136.000000
1119.289129,0.172631,461686.000000,310253.000000
1124.150263,0.169875,463762.000000,313632.000000
1127.791294,0.168586,465594.000000,315807.000000
1131.428195,0.166738,467340.000000,318343.000000
1135.060966,0.165995,468769.000000,319863.000000
1138.689607,0.165335,470277.000000,321380.000000
1142.314117,0.165964,471885.000000,322012.000000
1145.934497,0.166267,474025.000000,323247.000000
1149.550746,0.166470,475849.000000,324339.000000
1153.162866,0.167350,477793.000000,325005.000000
1156.770855,0.168095,479500.000000,325607.000000
1161.575081,0.170501,482364.000000,325742.000000
1165.173433,0.172110,485131.000000,326399.000000
1168.767654,0.173442,488511.000000,327667.000000
1172.357745,0.175719,491250.000000,327781.000000
1175.943705,0.178137,494537.000000,328142.000000
1179.525536,0.180055,498615.000000,329390.000000
1183.103235,0.182631,504468.000000,331286.000000
1186.676805,0.186436,510422.000000,332272.000000
1190.246244,0.190023,516637.000000,333551.000000
1194.999071,0.193172,526142.000000,337234.000000
1198.558873,0.197260,533671.000000,338855.000000
1202.114544,0.200853,540939.000000,340640.000000
1205.666086,0.202887,548916.000000,344048.000000
1209.213496,0.206075,558110.000000,347252.000000
1212.756777,0.209309,566953.000000,350137.000000
1216.295927,0.211654,575650.000000,353594.000000
1219.830947,0.212614,584869.000000,358463.000000
1223.361836,0.214891,595021.000000,362778.000000
1226.888595,0.215403,604954.000000,368400.000000
1231.584516,0.216310,617050.000000,374982.000000
1235.101637,0.216877,626559.000000,380264.000000
1238.614629,0.217104,636932.000000,386357.000000
1242.123490,0.216685,647247.000000,392993.000000
1245.628220,0.217205,655372.000000,397450.000000
1249.128821,0.218227,664642.000000,402125.000000
1252.625291,0.218084,674555.000000,408257.000000
1256.117630,0.218138,684692.000000,414340.000000
1259.605840,0.219458,692978.000000,418082.000000
1264.250361,0.220591,706063.000000,424866.000000
1267.728933,0.220833,716021.000000,430619.000000
1271.203374,0.221283,725552.000000,435899.000000
1274.673686,0.221389,734127.000000,440943.000000
1278.139867,0.220873,742906.000000,446746.000000
1281.601917,0.220553,750480.000000,451633.000000
1285.059838,0.220242,757621.000000,456257.000000
1288.513627,0.219513,764167.000000,460973.000000
1291.963287,0.219143,771928.000000,466051.000000
1296.556408,0.217815,779372.000000,471987.000000
1299.996431,0.216836,783046.000000,475282.000000
1303.432322,0.215939,787236.000000,478813.000000
1306.864084,0.214763,792393.000000,483256.000000
1310.291715,0.214540,796376.000000,485935.000000
1313.715216,0.212744,798307.000000,489132.000000
1317.134587,0.212281,801175.000000,491413.000000
1320.549827,0.212048,804861.000000,493938.000000
1323.960937,0.211579,807833.000000,496298.000000
1327.367917,0.210673,809608.000000,498427.000000
1331.904131,0.209774,811327.000000,500520.000000
1335.301473,0.209463,812775.000000,501773.000000
1338.694685,0.209676,813544.000000,502001.000000
1342.083767,0.209472,812602.000000,501656.000000
1345.468718,0.207854,811826.000000,503047.000000
1348.849539,0.207892,811585.000000,502854.000000
1352.226229,0.207999,810158.000000,501846.000000
1355.598789,0.209147,807876.000000,499112.000000
1358.967219,0.208335,805252.000000,498422.000000
1363.452034,0.207998,804229.000000,498175.000000
1366.810826,0.209454,803029.000000,495767.000000
1370.165488,0.212288,801212.000000,491428.000000
1373.516020,0.213203,799981.000000,489640.000000
1376.862422,0.212375,798624.000000,489742.000000
1380.204693,0.211805,795747.000000,488619.000000
1383.542834,0.213127,792504.000000,485148.000000
1386.876844,0.215192,790222.000000,481457.000000
1390.206724,0.216823,788607.000000,478672.000000
