Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:39:19,,
Header Version:,1,,
System Temp hundredths:,3096,,
Detector Temp hundredths:,2858,,
Humidity hundredths:,1625,,
Lamp PD:,3771,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.628496,64701.000000,15220.000000
905.903443,0.549647,80807.000000,22793.000000
909.784033,0.487864,90252.000000,29349.000000
913.660493,0.457242,98832.000000,34487.000000
917.532823,0.451607,108214.000000,38254.000000
921.401023,0.449057,120081.000000,42699.000000
925.265092,0.459870,134618.000000,46691.000000
929.125031,0.462931,152080.000000,52377.000000
932.980840,0.464696,171754.000000,58913.000000
936.832518,0.460613,192235.000000,66561.000000
941.961664,0.447021,218303.000000,77990.000000
945.803705,0.435813,236285.000000,86621.000000
949.641615,0.423805,252581.000000,95191.000000
953.475395,0.418999,268843.000000,102447.000000
957.305045,0.414105,284409.000000,109607.000000
961.130565,0.411728,300415.000000,116411.000000
964.951954,0.411754,315812.000000,122370.000000
968.769213,0.414280,331706.000000,127783.000000
972.582341,0.415728,347597.000000,133459.000000
976.391340,0.418694,362603.000000,138273.000000
981.463579,0.420414,381663.000000,144966.000000
985.262940,0.423011,394207.000000,148838.000000
989.058170,0.423051,405268.000000,153000.000000
992.849270,0.424146,414919.000000,156249.000000
996.636240,0.423328,422744.000000,159496.000000
1000.419080,0.424056,429985.000000,161956.000000
1004.197789,0.422630,435731.000000,164660.000000
1007.972367,0.421408,439787.000000,166661.000000
1011.742816,0.420804,442999.000000,168112.000000
1016.763656,0.418475,446147.000000,170217.000000
1020.524467,0.417002,447570.000000,171340.000000
1024.281147,0.414738,448137.000000,172454.000000
1028.033698,0.413095,447447.000000,172841.000000
1031.782118,0.412398,447066.000000,172971.000000
1035.526408,0.411146,446139.000000,173111.000000
1039.266567,0.409768,445335.000000,173348.000000
1043.002596,0.408169,443993.000000,173463.000000
1046.734495,0.406336,441985.000000,173409.000000
1050.462263,0.405963,439703.000000,172662.000000
1055.426196,0.405402,438747.000000,172509.000000
1059.144327,0.404777,437920.000000,172432.000000
1062.858328,0.404151,436828.000000,172250.000000
1066.568198,0.404029,436218.000000,172058.000000
1070.273938,0.402645,437019.000000,172924.000000
1073.975548,0.402830,437923.000000,173208.000000
1077.673027,0.402129,438436.000000,173691.000000
1081.366376,0.402861,439593.000000,173856.000000
1085.055595,0.402110,441201.000000,174794.000000
1089.968128,0.400604,442941.000000,176093.000000
1093.647709,0.401168,445537.000000,176895.000000
1097.323160,0.400812,448116.000000,178065.000000
1100.994481,0.400355,449422.000000,178772.000000
1104.661671,0.398929,451109.000000,180033.000000
1108.324731,0.399783,453992.000000,180828.000000
1111.983661,0.399627,457203.000000,182172.000000
1115.638460,0.398827,459746.000000,183523.000000
1119.289129,0.398996,461686.000000,184226.000000
1124.150263,0.400402,463762.000000,184456.000000
1127.791294,0.400681,465594.000000,185066.000000
1131.428195,0.402896,467340.000000,184815.000000
1135.060966,0.404598,468769.000000,184655.000000
1138.689607,0.409440,470277.000000,183195.000000
1142.314117,0.415144,471885.000000,181423.000000
1145.934497,0.421875,474025.000000,179443.000000
1149.550746,0.429388,475849.000000,177044.000000
1153.162866,0.437626,477793.000000,174427.000000
1156.770855,0.446955,479500.000000,171330.000000
1161.575081,0.458661,482364.000000,167770.000000
1165.173433,0.467547,485131.000000,165315.000000
1168.767654,0.477858,488511.000000,162561.000000
1172.357745,0.487082,491250.000000,160037.000000
1175.943705,0.494797,494537.000000,158271.000000
1179.525536,0.502392,498615.000000,156810.000000
1183.103235,0.513217,504468.000000,154745.000000
1186.676805,0.520347,510422.000000,154022.000000
1190.246244,0.527581,516637.000000,153322.000000
1194.999071,0.537563,526142.000000,152595.000000
1198.558873,0.542684,533671.000000,152964.000000
1202.114544,0.547861,540939.000000,153210.000000
1205.666086,0.549326,548916.000000,154946.000000
