Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:43:57,,
Header Version:,1,,
System Temp hundredths:,3182,,
Detector Temp hundredths:,2965,,
Humidity hundredths:,1456,,
Lamp PD:,3769,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.694204,64701.000000,13083.000000
905.903443,0.602184,80807.000000,20196.000000
909.784033,0.547556,90252.000000,25580.000000
913.660493,0.515365,98832.000000,30167.000000
917.532823,0.503572,108214.000000,33940.000000
921.401023,0.507882,120081.000000,37290.000000
925.265092,0.519167,134618.000000,40732.000000
929.125031,0.525437,152080.000000,45356.000000
932.980840,0.526639,171754.000000,51082.000000
936.832518,0.527615,192235.000000,57045.000000
941.961664,0.517579,218303.000000,66295.000000
945.803705,0.504692,236285.000000,73917.000000
949.641615,0.498795,252581.000000,80095.000000
953.475395,0.491620,268843.000000,86672.000000
957.305045,0.488600,284409.000000,92330.000000
961.130565,0.488512,300415.000000,97546.000000
964.951954,0.490190,315812.000000,102150.000000
968.769213,0.491508,331706.000000,106966.000000
972.582341,0.494799,347597.000000,111244.000000
976.391340,0.497964,362603.000000,115204.000000
981.463579,0.501220,381663.000000,120354.000000
985.262940,0.502541,394207.000000,123932.000000
989.058170,0.503833,405268.000000,127031.000000
992.849270,0.504615,414919.000000,129822.000000
996.636240,0.505040,422744.000000,132141.000000
1000.419080,0.505271,429985.000000,134333.000000
1004.197789,0.504946,435731.000000,136230.000000
1007.972367,0.503326,439787.000000,138012.000000
1011.742816,0.501520,442999.000000,139599.000000
1016.763656,0.500999,446147.000000,140760.000000
1020.524467,0.500442,447570.000000,141390.000000
1024.281147,0.498468,448137.000000,142214.000000
1028.033698,0.496421,447447.000000,142666.000000
1031.782118,0.497155,447066.000000,142304.000000
1035.526408,0.494924,446139.000000,142740.000000
1039.266567,0.494430,445335.000000,142645.000000
1043.002596,0.493485,443993.000000,142525.000000
1046.734495,0.492050,441985.000000,142350.000000
1050.462263,0.489445,439703.000000,142467.000000
1055.426196,0.491044,438747.000000,141635.000000
1059.144327,0.491047,437920.000000,141367.000000
1062.858328,0.489281,436828.000000,141589.000000
1066.568198,0.489571,436218.000000,141297.000000
1070.273938,0.488240,437019.000000,141991.000000
1073.975548,0.488355,437923.000000,142247.000000
1077.673027,0.489104,438436.000000,142168.000000
1081.366376,0.489370,439593.000000,142456.000000
1085.055595,0.487782,441201.000000,143501.000000
1089.968128,0.486758,442941.000000,144407.000000
1093.647709,0.486284,445537.000000,145412.000000
1097.323160,0.484747,448116.000000,146772.000000
1100.994481,0.484481,449422.000000,147290.000000
1104.661671,0.484187,451109.000000,147943.000000
1108.324731,0.483285,453992.000000,149198.000000
1111.983661,0.482674,457203.000000,150465.000000
1115.638460,0.482673,459746.000000,151302.000000
1119.289129,0.481046,461686.000000,152511.000000
1124.150263,0.479862,463762.000000,153615.000000
1127.791294,0.480597,465594.000000,153961.000000
1131.428195,0.481025,467340.000000,154386.000000
1135.060966,0.483015,468769.000000,154150.000000
1138.689607,0.485686,470277.000000,153698.000000
1142.314117,0.490191,471885.000000,152632.000000
1145.934497,0.496025,474025.000000,151278.000000
1149.550746,0.503220,475849.000000,149365.000000
1153.162866,0.509530,477793.000000,147812.000000
1156.770855,0.516379,479500.000000,146019.000000
1161.575081,0.527050,482364.000000,143326.000000
1165.173433,0.535708,485131.000000,141303.000000
1168.767654,0.545894,488511.000000,138989.000000
1172.357745,0.553221,491250.000000,137430.000000
1175.943705,0.560395,494537.000000,136083.000000
1179.525536,0.568701,498615.000000,134606.000000
1183.103235,0.574002,504468.000000,134534.000000
1186.676805,0.581970,510422.000000,133647.000000
1190.246244,0.591613,516637.000000,132304.000000
1194.999071,0.600243,526142.000000,132087.000000
1198.558873,0.605858,533671.000000,132256.000000
1202.114544,0.609614,540939.000000,132903.000000
1205.666086,0.613888,548916.000000,133542.000000
1209.213496,0.616920,558110.000000,134834.000000
1212.756777,0.618730,566953.000000,136401.000000
1216.295927,0.618035,575650.000000,138715.000000
1219.830947,0.617741,584869.000000,141032.000000
1223.361836,0.613629,595021.000000,144845.000000
1226.888595,0.607945,604954.000000,149203.000000
1231.584516,0.600375,617050.000000,154862.000000
1235.101637,0.594932,626559.000000,159232.000000
1238.614629,0.589125,636932.000000,164047.000000
1242.123490,0.585141,647247.000000,168240.000000
1245.628220,0.579832,655372.000000,172447.000000
1249.128821,0.576496,664642.000000,176235.000000
1252.625291,0.575042,674555.000000,179463.000000
1256.117630,0.571587,684692.000000,183615.000000
1259.605840,0.570164,692978.000000,186447.000000
1264.250361,0.569743,706063.000000,190152.000000
1267.728933,0.568133,716021.000000,193550.000000
1271.203374,0.568359,725552.000000,196024.000000
1274.673686,0.566739,734127.000000,199082.000000
1278.139867,0.565428,742906.000000,202072.000000
1281.601917,0.564336,750480.000000,204646.000000
1285.059838,0.563717,757621.000000,206888.000000
1288.513627,0.562936,764167.000000,209051.000000
1291.963287,0.561167,771928.000000,212036.000000
1296.556408,0.559535,779372.000000,214887.000000
1299.996431,0.559004,783046.000000,216164.000000
1303.432322,0.558346,787236.000000,217650.000000
1306.864084,0.558104,792393.000000,219198.000000
1310.291715,0.557062,796376.000000,220829.000000
1313.715216,0.558608,798307.000000,220578.000000
1317.134587,0.558907,801175.000000,221218.000000
1320.549827,0.559808,804861.000000,221775.000000
1323.960937,0.561877,807833.000000,221536.000000
1327.367917,0.563879,809608.000000,221002.000000
1331.904131,0.567532,811327.000000,219616.000000
1335.301473,0.571337,812775.000000,218089.000000
1338.694685,0.575970,813544.000000,215979.000000
1342.083767,0.580195,812602.000000,213640.000000
1345.468718,0.586019,811826.000000,210593.000000
1348.849539,0.592029,811585.000000,207637.000000
1352.226229,0.596649,810158.000000,205079.000000
1355.598789,0.602490,807876.000000,201769.000000
1358.967219,0.608213,805252.000000,198481.000000
1363.452034,0.618676,804229.000000,193510.000000
1366.810826,0.624554,803029.000000,190624.000000
1370.165488,0.632615,801212.000000,186695.000000
1373.516020,0.638427,799981.000000,183930.000000
1376.862422,0.644613,798624.000000,181021.000000
1380.204693,0.651944,795747.000000,177350.000000
1383.542834,0.657565,792504.000000,174356.000000
1386.876844,0.666009,790222.000000,170506.000000
1390.206724,0.676039,788607.000000,166273.000000
1393.532474,0.686650,785518.000000,161624.000000
1397.960382,0.702175,779920.000000,154837.000000
1401.276494,0.716520,776342.000000,149119.000000
1404.588477,0.732274,773563.000000,143292.000000
1407.896328,0.748955,769684.000000,137201.000000
1411.200050,0.766900,765635.000000,130955.000000
1414.499641,0.788561,762767.000000,124117.000000
1417.795101,0.808813,760810.000000,118158.000000
1421.086432,0.831449,758503.000000,111817.000000
1424.373632,0.853113,755935.000000,106016.000000
1428.750140,0.880667,753840.000000,99223.000000
1432.027703,0.901371,752941.000000,94491.000000
1435.301135,0.918897,751451.000000,90574.000000
1438.570437,0.933539,750582.000000,87470.000000
1441.835609,0.945318,749740.000000,85034.000000
1445.096650,0.958655,748245.000000,82298.000000
1448.353561,0.970012,747231.000000,80065.000000
1451.606342,0.974163,746115.000000,79185.000000
1454.854992,0.979965,743794.000000,77891.000000
1459.180101,0.985579,741747.000000,76679.000000
1462.419114,0.989116,739561.000000,75833.000000
1465.653997,0.992991,736862.000000,74885.000000
1468.884749,0.994636,734038.000000,74316.000000
1472.111371,0.997958,730885.000000,73433.000000
1475.333862,0.996800,727271.000000,73265.000000
1478.552224,0.995356,723938.000000,73172.000000
