Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:37:25,,
Header Version:,1,,
System Temp hundredths:,3024,,
Detector Temp hundredths:,2778,,
Humidity hundredths:,1746,,
Lamp PD:,3767,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.658347,64701.000000,14209.000000
905.903443,0.583867,80807.000000,21066.000000
909.784033,0.534396,90252.000000,26367.000000
913.660493,0.504405,98832.000000,30938.000000
917.532823,0.486767,108214.000000,35279.000000
921.401023,0.478567,120081.000000,39894.000000
925.265092,0.478980,134618.000000,44681.000000
929.125031,0.478007,152080.000000,50590.000000
932.980840,0.474439,171754.000000,57606.000000
936.832518,0.464940,192235.000000,65901.000000
941.961664,0.445237,218303.000000,78311.000000
945.803705,0.427180,236285.000000,88360.000000
949.641615,0.412728,252581.000000,97650.000000
953.475395,0.400196,268843.000000,106980.000000
957.305045,0.388666,284409.000000,116219.000000
961.130565,0.382123,300415.000000,124623.000000
964.951954,0.376136,315812.000000,132829.000000
968.769213,0.370986,331706.000000,141178.000000
972.582341,0.367756,347597.000000,149046.000000
976.391340,0.361952,362603.000000,157572.000000
981.463579,0.356407,381663.000000,167986.000000
985.262940,0.351430,394207.000000,175507.000000
989.058170,0.347451,405268.000000,182092.000000
992.849270,0.343914,414919.000000,187953.000000
996.636240,0.340687,422744.000000,192926.000000
1000.419080,0.336464,429985.000000,198148.000000
1004.197789,0.333180,435731.000000,202320.000000
1007.972367,0.329592,439787.000000,205897.000000
1011.742816,0.327434,442999.000000,208434.000000
1016.763656,0.323597,446147.000000,211778.000000
1020.524467,0.321954,447570.000000,213259.000000
1024.281147,0.319959,448137.000000,214512.000000
1028.033698,0.318206,447447.000000,215048.000000
1031.782118,0.315990,447066.000000,215964.000000
1035.526408,0.313790,446139.000000,216611.000000
1039.266567,0.312766,445335.000000,216731.000000
1043.002596,0.310460,443993.000000,217228.000000
1046.734495,0.309396,441985.000000,216776.000000
1050.462263,0.308489,439703.000000,216108.000000
1055.426196,0.306431,438747.000000,216662.000000
1059.144327,0.306605,437920.000000,216167.000000
1062.858328,0.304839,436828.000000,216507.000000
1066.568198,0.303905,436218.000000,216670.000000
1070.273938,0.303923,437019.000000,217059.000000
1073.975548,0.304250,437923.000000,217344.000000
1077.673027,0.303386,438436.000000,218032.000000
1081.366376,0.302601,439593.000000,219003.000000
1085.055595,0.302670,441201.000000,219769.000000
1089.968128,0.301335,442941.000000,221315.000000
1093.647709,0.300918,445537.000000,222826.000000
1097.323160,0.301486,448116.000000,223823.000000
1100.994481,0.301568,449422.000000,224433.000000
1104.661671,0.300260,451109.000000,225955.000000
1108.324731,0.300485,453992.000000,227281.000000
1111.983661,0.300837,457203.000000,228703.000000
1115.638460,0.299382,459746.000000,230747.000000
1119.289129,0.300671,461686.000000,231034.000000
1124.150263,0.301754,463762.000000,231495.000000
1127.791294,0.302239,465594.000000,232150.000000
1131.428195,0.303210,467340.000000,232500.000000
1135.060966,0.304370,468769.000000,232589.000000
1138.689607,0.308118,470277.000000,231332.000000
1142.314117,0.309837,471885.000000,231206.000000
1145.934497,0.314712,474025.000000,229662.000000
1149.550746,0.320870,475849.000000,227300.000000
1153.162866,0.326024,477793.000000,225536.000000
1156.770855,0.333207,479500.000000,222629.000000
1161.575081,0.344265,482364.000000,218328.000000
1165.173433,0.353083,485131.000000,215167.000000
1168.767654,0.360491,488511.000000,213002.000000
1172.357745,0.368736,491250.000000,210168.000000
1175.943705,0.374277,494537.000000,208892.000000
1179.525536,0.379324,498615.000000,208181.000000
1183.103235,0.384691,504468.000000,208038.000000
1186.676805,0.390572,510422.000000,207662.000000
1190.246244,0.398358,516637.000000,206456.000000
1194.999071,0.409315,526142.000000,205016.000000
1198.558873,0.415431,533671.000000,205042.000000
1202.114544,0.422336,540939.000000,204556.000000
1205.666086,0.428424,548916.000000,204683.000000
1209.213496,0.433811,558110.000000,205546.000000
1212.756777,0.438062,566953.000000,206769.000000
1216.295927,0.440326,575650.000000,208849.000000
1219.830947,0.437956,584869.000000,213355.000000
1223.361836,0.430514,595021.000000,220810.000000
1226.888595,0.420079,604954.000000,229955.000000
1231.584516,0.402143,617050.000000,244443.000000
1235.101637,0.389272,626559.000000,255676.000000
1238.614629,0.378712,636932.000000,266306.000000
1242.123490,0.368481,647247.000000,277070.000000
1245.628220,0.359817,655372.000000,286201.000000
1249.128821,0.353169,664642.000000,294726.000000
1252.625291,0.347892,674555.000000,302779.000000
1256.117630,0.343059,684692.000000,310768.000000
1259.605840,0.339292,692978.000000,317269.000000
1264.250361,0.336844,706063.000000,325087.000000
1267.728933,0.334551,716021.000000,331417.000000
1271.203374,0.332545,725552.000000,337383.000000
1274.673686,0.330779,734127.000000,342762.000000
1278.139867,0.329330,742906.000000,348020.000000
1281.601917,0.328237,750480.000000,352454.000000
1285.059838,0.327357,757621.000000,356529.000000
1288.513627,0.325276,764167.000000,361337.000000
1291.963287,0.324308,771928.000000,365821.000000
1296.556408,0.323725,779372.000000,369845.000000
1299.996431,0.322505,783046.000000,372634.000000
1303.432322,0.321686,787236.000000,375335.000000
1306.864084,0.321082,792393.000000,378319.000000
1310.291715,0.321006,796376.000000,380288.000000
1313.715216,0.321068,798307.000000,381155.000000
1317.134587,0.320888,801175.000000,382683.000000
1320.549827,0.321108,804861.000000,384249.000000
1323.960937,0.321817,807833.000000,385039.000000
1327.367917,0.323194,809608.000000,384663.000000
1331.904131,0.325724,811327.000000,383241.000000
1335.301473,0.326827,812775.000000,382951.000000
1338.694685,0.329307,813544.000000,381131.000000
1342.083767,0.332133,812602.000000,378220.000000
1345.468718,0.335146,811826.000000,375247.000000
1348.849539,0.339151,811585.000000,371692.000000
1352.226229,0.342011,810158.000000,368603.000000
1355.598789,0.347198,807876.000000,363201.000000
1358.967219,0.352614,805252.000000,357534.000000
1363.452034,0.360778,804229.000000,350430.000000
1366.810826,0.367308,803029.000000,344686.000000
1370.165488,0.373541,801212.000000,339005.000000
1373.516020,0.382037,799981.000000,331927.000000
1376.862422,0.389290,798624.000000,325876.000000
1380.204693,0.397484,795747.000000,318633.000000
1383.542834,0.405800,792504.000000,311316.000000
1386.876844,0.416070,790222.000000,303165.000000
1390.206724,0.427640,788607.000000,294592.000000
1393.532474,0.438638,785518.000000,286100.000000
