Method:,Column 1,,
Host Date-Time:,18/4/16 @ 16:43:11,,
Header Version:,1,,
System Temp hundredths:,3165,,
Detector Temp hundredths:,2972,,
Humidity hundredths:,1510,,
Lamp PD:,3770,,
Shift Vector Coefficients:,-4.47974,0.0448891,-0.000109265,,
Pixel to Wavelength Coefficients:,1792.1,-0.928226,-0.000229463,,
Serial Number:,5490239,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.722897,0.597739,64701.000000,16337.000000
905.903443,0.523293,80807.000000,24219.000000
909.784033,0.468800,90252.000000,30666.000000
913.660493,0.441354,98832.000000,35772.000000
917.532823,0.436906,108214.000000,39571.000000
921.401023,0.434770,120081.000000,44127.000000
925.265092,0.440541,134618.000000,48816.000000
929.125031,0.445007,152080.000000,54584.000000
932.980840,0.444523,171754.000000,61714.000000
936.832518,0.440288,192235.000000,69750.000000
941.961664,0.428126,218303.000000,81458.000000
945.803705,0.417763,236285.000000,90297.000000
949.641615,0.405832,252581.000000,99213.000000
953.475395,0.399993,268843.000000,107030.000000
957.305045,0.395009,284409.000000,114534.000000
961.130565,0.392734,300415.000000,121615.000000
964.951954,0.391896,315812.000000,128095.000000
968.769213,0.390577,331706.000000,134951.000000
972.582341,0.390670,347597.000000,141386.000000
976.391340,0.392052,362603.000000,147021.000000
981.463579,0.392656,381663.000000,154534.000000
985.262940,0.393465,394207.000000,159316.000000
989.058170,0.394482,405268.000000,163403.000000
992.849270,0.394125,414919.000000,167432.000000
996.636240,0.392848,422744.000000,171092.000000
1000.419080,0.391825,429985.000000,174433.000000
1004.197789,0.390324,435731.000000,177376.000000
1007.972367,0.390072,439787.000000,179131.000000
1011.742816,0.388530,442999.000000,181081.000000
1016.763656,0.387195,446147.000000,182929.000000
1020.524467,0.385871,447570.000000,184073.000000
1024.281147,0.385787,448137.000000,184342.000000
1028.033698,0.384054,447447.000000,184794.000000
1031.782118,0.383437,447066.000000,184899.000000
1035.526408,0.382421,446139.000000,184948.000000
1039.266567,0.381226,445335.000000,185123.000000
1043.002596,0.379911,443993.000000,185125.000000
1046.734495,0.380370,441985.000000,184093.000000
1050.462263,0.378516,439703.000000,183926.000000
1055.426196,0.378701,438747.000000,183448.000000
1059.144327,0.378770,437920.000000,183073.000000
1062.858328,0.378938,436828.000000,182546.000000
1066.568198,0.379279,436218.000000,182148.000000
1070.273938,0.379816,437019.000000,182257.000000
1073.975548,0.378916,437923.000000,183013.000000
1077.673027,0.379643,438436.000000,182921.000000
1081.366376,0.380398,439593.000000,183085.000000
1085.055595,0.379970,441201.000000,183936.000000
1089.968128,0.379282,442941.000000,184954.000000
1093.647709,0.379238,445537.000000,186057.000000
1097.323160,0.379797,448116.000000,186893.000000
1100.994481,0.380084,449422.000000,187314.000000
1104.661671,0.379208,451109.000000,188397.000000
1108.324731,0.379304,453992.000000,189559.000000
1111.983661,0.379626,457203.000000,190758.000000
1115.638460,0.379724,459746.000000,191776.000000
1119.289129,0.379952,461686.000000,192484.000000
1124.150263,0.380850,463762.000000,192950.000000
1127.791294,0.382241,465594.000000,193093.000000
1131.428195,0.384055,467340.000000,193009.000000
1135.060966,0.385096,468769.000000,193136.000000
1138.689607,0.388973,470277.000000,192035.000000
1142.314117,0.393397,471885.000000,190739.000000
1145.934497,0.397940,474025.000000,189610.000000
1149.550746,0.403954,475849.000000,187722.000000
1153.162866,0.410173,477793.000000,185809.000000
1156.770855,0.417515,479500.000000,183347.000000
1161.575081,0.427230,482364.000000,180362.000000
1165.173433,0.435390,485131.000000,178020.000000
1168.767654,0.444357,488511.000000,175597.000000
1172.357745,0.451463,491250.000000,173716.000000
1175.943705,0.458668,494537.000000,172001.000000
1179.525536,0.464680,498615.000000,171035.000000
1183.103235,0.472094,504468.000000,170114.000000
1186.676805,0.478806,510422.000000,169482.000000
1190.246244,0.486318,516637.000000,168604.000000
1194.999071,0.495212,526142.000000,168225.000000
1198.558873,0.499675,533671.000000,168888.000000
1202.114544,0.503096,540939.000000,169845.000000
1205.666086,0.506876,548916.000000,170856.000000
1209.213496,0.507508,558110.000000,173465.000000
1212.756777,0.509681,566953.000000,175334.000000
1216.295927,0.509351,575650.000000,178159.000000
1219.830947,0.507959,584869.000000,181593.000000
1223.361836,0.504338,595021.000000,186292.000000
1226.888595,0.498908,604954.000000,191785.000000
1231.584516,0.491773,617050.000000,198860.000000
1235.101637,0.486613,626559.000000,204338.000000
1238.614629,0.481512,636932.000000,210175.000000
1242.123490,0.478062,647247.000000,215282.000000
1245.628220,0.473075,655372.000000,220502.000000
1249.128821,0.470365,664642.000000,225021.000000
1252.625291,0.466657,674555.000000,230335.000000
1256.117630,0.464760,684692.000000,234820.000000
1259.605840,0.461688,692978.000000,239349.000000
1264.250361,0.460977,706063.000000,244268.000000
1267.728933,0.459023,716021.000000,248830.000000
1271.203374,0.458583,725552.000000,252398.000000
1274.673686,0.457587,734127.000000,255967.000000
1278.139867,0.456497,742906.000000,259679.000000
1281.601917,0.455719,750480.000000,262797.000000
1285.059838,0.454792,757621.000000,265864.000000
1288.513627,0.453501,764167.000000,268960.000000
1291.963287,0.452746,771928.000000,272164.000000
1296.556408,0.451311,779372.000000,275698.000000
1299.996431,0.450241,783046.000000,277681.000000
1303.432322,0.449558,787236.000000,279606.000000
1306.864084,0.450426,792393.000000,280876.000000
1310.291715,0.449906,796376.000000,282626.000000
1313.715216,0.450046,798307.000000,283220.000000
1317.134587,0.451584,801175.000000,283233.000000
1320.549827,0.452565,804861.000000,283894.000000
1323.960937,0.455429,807833.000000,283069.000000
1327.367917,0.457624,809608.000000,282261.000000
1331.904131,0.462396,811327.000000,279769.000000
1335.301473,0.465752,812775.000000,278111.000000
1338.694685,0.470003,813544.000000,275663.000000
1342.083767,0.474374,812602.000000,272586.000000
1345.468718,0.480480,811826.000000,268524.000000
1348.849539,0.485530,811585.000000,265341.000000
1352.226229,0.491440,810158.000000,261294.000000
1355.598789,0.498872,807876.000000,256137.000000
1358.967219,0.505073,805252.000000,251686.000000
1363.452034,0.514672,804229.000000,245871.000000
1366.810826,0.521978,803029.000000,241409.000000
1370.165488,0.529311,801212.000000,236830.000000
1373.516020,0.537137,799981.000000,232243.000000
1376.862422,0.543430,798624.000000,228514.000000
1380.204693,0.549098,795747.000000,224738.000000
1383.542834,0.556758,792504.000000,219909.000000
1386.876844,0.565086,790222.000000,215111.000000
1390.206724,0.575289,788607.000000,209687.000000
1393.532474,0.586353,785518.000000,203612.000000
1397.960382,0.601506,779920.000000,195229.000000
1401.276494,0.615468,776342.000000,188185.000000
1404.588477,0.631177,773563.000000,180850.000000
1407.896328,0.649413,769684.000000,172544.000000
1411.200050,0.667864,765635.000000,164497.000000
1414.499641,0.687994,762767.000000,156458.000000
1417.795101,0.709895,760810.000000,148382.000000
1421.086432,0.731358,758503.000000,140799.000000
1424.373632,0.755041,755935.000000,132875.000000
1428.750140,0.781406,753840.000000,124702.000000
1432.027703,0.800908,752941.000000,119084.000000
1435.301135,0.816197,751451.000000,114737.000000
1438.570437,0.832594,750582.000000,110358.000000
1441.835609,0.844890,749740.000000,107157.000000
1445.096650,0.855476,748245.000000,104368.000000
1448.353561,0.864833,747231.000000,102005.000000
1451.606342,0.871656,746115.000000,100265.000000
1454.854992,0.878034,743794.000000,98496.000000
1459.180101,0.883695,741747.000000,96953.000000
1462.419114,0.887282,739561.000000,95872.000000
1465.653997,0.891087,736862.000000,94689.000000
