900.722897,0.002936
905.903443,0.001033
909.784033,0.002089
913.660493,0.001638
917.532823,0.003461
921.401023,0.007824
925.265092,0.007832
929.125031,0.007376
932.98084,0.008217
936.832518,0.008256
941.961664,0.007347
945.803705,0.007406
949.641615,0.008822
953.475395,0.011071
957.305045,0.012621
961.130565,0.013462
964.951954,0.01419
968.769213,0.015816
972.582341,0.019527
976.39134,0.023546
981.463579,0.03077
985.26294,0.033337
989.05817,0.031578
992.84927,0.027327
996.63624,0.024269
1000.41908,0.022676
1004.197789,0.022315
1007.972367,0.021884
1011.742816,0.02244
1016.763656,0.021565
1020.524467,0.022255
1024.281147,0.021898
1028.033698,0.021319
1031.782118,0.021659
1035.526408,0.020376
1039.266567,0.020085
1043.002596,0.019127
1046.734495,0.018636
1050.462263,0.017676
1055.426196,0.016949
1059.144327,0.017046
1062.858328,0.016513
1066.568198,0.016093
1070.273938,0.01531
1073.975548,0.01522
1077.673027,0.014495
1081.366376,0.014329
1085.055595,0.013847
1089.968128,0.012898
1093.647709,0.012078
1097.32316,0.012381
1100.994481,0.011256
1104.661671,0.010657
1108.324731,0.010289
1111.983661,0.010054
1115.63846,0.009416
1119.289129,0.009693
1124.150263,0.009835
1127.791294,0.010175
1131.428195,0.011365
1135.060966,0.01355
1138.689607,0.015609
1142.314117,0.018623
1145.934497,0.02102
1149.550746,0.023834
1153.162866,0.028057
1156.770855,0.032344
1161.575081,0.038574
1165.173433,0.042735
1168.767654,0.046705
1172.357745,0.05019
1175.943705,0.054133
1179.525536,0.059015
1183.103235,0.063787
1186.676805,0.069635
1190.246244,0.074287
1194.999071,0.078888
1198.558873,0.081355
1202.114544,0.082104
1205.666086,0.083103
1209.213496,0.085282
1212.756777,0.086411
1216.295927,0.086063
1219.830947,0.084277
1223.361836,0.081289
1226.888595,0.077174
1231.584516,0.072147
1235.101637,0.069727
1238.614629,0.068493
1242.12349,0.067854
1245.62822,0.068429
1249.128821,0.067727
1252.625291,0.06738
1256.11763,0.067213
1259.60584,0.067096
1264.250361,0.06709
1267.728933,0.067661
1271.203374,0.068208
1274.673686,0.068755
1278.139867,0.068323
1281.601917,0.067361
1285.059838,0.066934
1288.513627,0.065421
1291.963287,0.064759
1296.556408,0.063738
1299.996431,0.063454
1303.432322,0.063139
1306.864084,0.063035
1310.291715,0.063484
1313.715216,0.064525
1317.134587,0.065989
1320.549827,0.067109
1323.960937,0.068369
1327.367917,0.07026
1331.904131,0.073673
1335.301473,0.076318
1338.694685,0.079408
1342.083767,0.082946
1345.468718,0.087473
1348.849539,0.092542
1352.226229,0.09766
1355.598789,0.103914
1358.967219,0.110639
1363.452034,0.120495
1366.810826,0.126925
1370.165488,0.133551
1373.51602,0.140481
1376.862422,0.14937
1380.204693,0.156758
1383.542834,0.165713
1386.876844,0.17654
1390.206724,0.1891
1393.532474,0.203181
1397.960382,0.217684
1401.276494,0.223928
1404.588477,0.227102
1407.896328,0.231837
1411.20005,0.238583
1414.499641,0.247224
1417.795101,0.256651
1421.086432,0.267306
1424.373632,0.279554
1428.75014,0.304065
1432.027703,0.3262
1435.301135,0.347073
1438.570437,0.357424
1441.835609,0.353774
1445.09665,0.341581
1448.353561,0.328642
1451.606342,0.31968
1454.854992,0.31412
1459.180101,0.312444
1462.419114,0.314508
1465.653997,0.317739
1468.884749,0.321345
1472.111371,0.324259
1475.333862,0.326445
1478.552224,0.328108
1481.766455,0.330326
1484.976555,0.332792
1488.182525,0.33446
1492.450728,0.335577
1495.64706,0.336159
1498.839263,0.336275
1502.027335,0.336645
1505.211277,0.336517
1508.391088,0.337632
1511.56677,0.337676
1514.738321,0.336352
1517.905741,0.335772
1522.122544,0.33549
1525.280327,0.336012
1528.433979,0.335663
1531.583502,0.334777
1534.728894,0.33339
1537.870156,0.33106
1541.007287,0.329618
1544.140289,0.328166
1547.269159,0.327794
1550.3939,0.327777
1554.553796,0.327363
1557.668899,0.327171
1560.779871,0.327133
1563.886714,0.329236
1566.989426,0.331421
1570.088008,0.333206
1573.182459,0.335747
1576.27278,0.335983
1579.358971,0.335577
1583.467467,0.334812
1586.54402,0.33338
1589.616443,0.333569
1592.684736,0.332533
1595.748898,0.330723
1598.80893,0.326688
1601.864832,0.322754
1604.916603,0.317507
1607.964244,0.312293
1612.021341,0.309369
1615.059344,0.305595
1618.093218,0.302974
1621.122961,0.30003
1624.148573,0.296639
1627.170055,0.291499
1630.187407,0.286962
1633.200629,0.284696
1636.20972,0.28292
1639.214681,0.283653
1643.214871,0.280666
1646.210195,0.278495
1649.201388,0.273579
1652.188451,0.272086
1655.171383,0.269629
1658.150185,0.268328
1661.124857,0.265963
1664.095399,0.266766
1667.06181,0.263854
1671.0106,0.262259
1673.967374,0.258798
1676.920017,0.259995
1679.868531,0.261711
1682.812913,0.269936
1685.753166,0.280156
1688.689288,0.28666
1691.62128,0.286654
1694.549141,0.289498
1697.472873,0.288363
1701.364756,0.275537
